['Z', 'Z', 'Z', 'Z', 'P', 'P', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'G', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'Q', 'Q', 'Q', 'Q', 'Y', 'Y', 'X', 'Y', 'U', 'U', 'U', 'F', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'C', 'C', 'N', 'N', 'N', 'N', 'O', 'O', 'O', 'O', 'R', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'D', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'V', 'V', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'L', 'L', 'L', 'L', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q']
['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'T', 'N', 'N', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'M', 'M', 'M', 'M', 'M', 'W', 'W', 'W', 'Y', 'Y', 'Y', 'Y', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'Y', 'C', 'V', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'S', 'S', 'S', 'S', 'S', 'D', 'D', 'D', 'D', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'D', 'O', 'O', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'H', 'H', 'H', 'H', 'H', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'M', 'X', 'X', 'X', 'W', 'C', 'C', 'O', 'C', 'C', 'C', 'G', 'G', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']
['A', 'A', 'A', 'A', 'A', 'A', 'A', 'D', 'D', 'D', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'T', 'T', 'T', 'N', 'N', 'N', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'M', 'M', 'M', 'M', 'M', 'W', 'W', 'W', 'Y', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'C', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'S', 'S', 'S', 'S', 'S', 'D', 'D', 'D', 'D', 'D', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'O', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'H', 'H', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'X', 'X', 'X', 'X', 'X', 'C', 'C', 'O', 'O', 'G', 'G', 'G', 'G', 'G', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']
['A', 'A', 'A', 'A', 'A', 'A', 'A', 'D', 'D', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'T', 'T', 'T', 'T', 'T', 'N', 'N', 'N', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'M', 'M', 'M', 'M', 'M', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'C', 'C', 'Y', 'C', 'Q', 'L', 'Q', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'D', 'D', 'D', 'P', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'O', 'O', 'O', 'O', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'H', 'H', 'H', 'H', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'X', 'X', 'X', 'X', 'X', 'G', 'C', 'G', 'O', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']
['A', 'A', 'A', 'A', 'D', 'D', 'D', 'D', 'D', 'D', 'A', 'A', 'D', 'A', 'A', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'N', 'N', 'N', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'M', 'M', 'M', 'M', 'M', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'I', 'I', 'S', 'S', 'S', 'S', 'S', 'D', 'D', 'D', 'T', 'D', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'O', 'O', 'O', 'O', 'O', 'Y', 'Y', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'H', 'H', 'H', 'H', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'X', 'X', 'X', 'X', 'X', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']
['A', 'A', 'A', 'D', 'D', 'D', 'D', 'D', 'D', 'A', 'A', 'D', 'D', 'A', 'A', 'T', 'T', 'T', 'T', 'T', 'T', 'N', 'N', 'N', 'N', 'Y', 'N', 'N', 'Y', 'K', 'K', 'M', 'M', 'M', 'M', 'M', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'I', 'I', 'I', 'I', 'S', 'S', 'S', 'S', 'S', 'D', 'D', 'T', 'T', 'T', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'W', 'O', 'O', 'O', 'Y', 'Y', 'Z', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'X', 'X', 'X', 'X', 'X', 'F', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']
['A', 'A', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'A', 'A', 'T', 'C', 'T', 'T', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'K', 'K', 'K', 'K', 'K', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'Q', 'W', 'W', 'W', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'I', 'I', 'I', 'I', 'X', 'S', 'S', 'S', 'S', 'S', 'R', 'S', 'T', 'T', 'T', 'I', 'I', 'I', 'S', 'S', 'S', 'S', 'S', 'W', 'W', 'W', 'W', 'Z', 'Z', 'Z', 'Z', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'X', 'X', 'X', 'X', 'X', 'F', 'F', 'Q', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']
['A', 'A', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'A', 'A', 'K', 'C', 'T', 'T', 'T', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'K', 'K', 'K', 'K', 'W', 'K', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'Q', 'W', 'W', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'I', 'I', 'I', 'I', 'K', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'T', 'T', 'T', 'I', 'I', 'I', 'S', 'S', 'S', 'S', 'S', 'W', 'W', 'W', 'Z', 'Z', 'Z', 'Z', 'Z', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'O', 'O', 'O', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'O', 'X', 'X', 'X', 'X', 'X', 'F', 'F', 'Q', 'Q', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'D', 'D', 'O', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']
['A', 'A', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'A', 'A', 'K', 'C', 'C', 'T', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'K', 'K', 'K', 'K', 'K', 'K', 'W', 'W', 'W', 'Q', 'W', 'W', 'W', 'Q', 'W', 'Q', 'Q', 'W', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'I', 'K', 'K', 'K', 'K', 'K', 'S', 'S', 'S', 'S', 'T', 'T', 'T', 'T', 'T', 'I', 'I', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'L', 'O', 'O', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'O', 'O', 'O', 'X', 'X', 'X', 'X', 'F', 'X', 'X', 'I', 'G', 'G', 'G', 'G', 'G', 'G', 'A', 'A', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']
['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'K', 'C', 'C', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'W', 'K', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'C', 'C', 'Q', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'I', 'I', 'K', 'K', 'K', 'K', 'K', 'K', 'S', 'S', 'S', 'T', 'W', 'W', 'W', 'T', 'T', 'I', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'V', 'S', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'W', 'O', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'O', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'I', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'A', 'D', 'U', 'P', 'P', 'P', 'D', 'D', 'D', 'D']
['V', 'V', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'W', 'K', 'K', 'C', 'K', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'D', 'K', 'K', 'K', 'K', 'K', 'K', 'S', 'S', 'S', 'S', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'W', 'W', 'W', 'W', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'W', 'W', 'O', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'Z', 'Z', 'L', 'L', 'A', 'A', 'G', 'A', 'A', 'P', 'P', 'P', 'P', 'D', 'D', 'D', 'D']
['V', 'V', 'V', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'W', 'W', 'K', 'K', 'K', 'K', 'K', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'S', 'S', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'W', 'W', 'W', 'W', 'W', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'W', 'O', 'O', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'X', 'X', 'X', 'X', 'K', 'L', 'L', 'L', 'L', 'A', 'A', 'A', 'A', 'A', 'P', 'P', 'P', 'P', 'D', 'D', 'D', 'D']
['V', 'V', 'V', 'V', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'W', 'W', 'K', 'K', 'K', 'K', 'K', 'N', 'N', 'N', 'N', 'N', 'K', 'N', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'S', 'W', 'W', 'W', 'W', 'W', 'C', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'R', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'W', 'W', 'W', 'W', 'W', 'W', 'Z', 'Z', 'O', 'V', 'Z', 'Z', 'Z', 'Z', 'T', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'X', 'X', 'X', 'P', 'L', 'L', 'L', 'L', 'L', 'A', 'A', 'A', 'A', 'A', 'P', 'P', 'P', 'P', 'D', 'D', 'D', 'D']
['V', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'W', 'W', 'W', 'W', 'K', 'K', 'K', 'K', 'E', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'N', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'Q', 'Q', 'K', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'V', 'Q', 'G', 'C', 'G', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'F', 'K', 'K', 'K', 'K', 'K', 'K', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'C', 'C', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'W', 'W', 'W', 'W', 'Z', 'Z', 'Z', 'V', 'V', 'Z', 'Z', 'Z', 'Z', 'Z', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'X', 'X', 'X', 'X', 'L', 'L', 'L', 'L', 'L', 'L', 'L', 'A', 'A', 'A', 'A', 'N', 'U', 'N', 'N', 'D', 'D', 'D']
['P', 'D', 'P', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'W', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'N', 'N', 'K', 'K', 'C', 'C', 'K', 'K', 'K', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'G', 'G', 'G', 'G', 'C', 'C', 'G', 'G', 'G', 'G', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'B', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'W', 'W', 'W', 'W', 'W', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'X', 'X', 'X', 'X', 'L', 'L', 'L', 'L', 'L', 'L', 'L', 'A', 'A', 'A', 'A', 'N', 'N', 'N', 'N', 'D', 'D', 'N']
['P', 'P', 'P', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'W', 'W', 'W', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'C', 'C', 'O', 'C', 'C', 'C', 'K', 'Q', 'Q', 'Q', 'Q', 'Q', 'G', 'G', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'B', 'B', 'B', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'Z', 'S', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'W', 'W', 'W', 'W', 'W', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'X', 'X', 'J', 'L', 'L', 'L', 'L', 'L', 'L', 'L', 'L', 'A', 'A', 'A', 'A', 'N', 'N', 'R', 'N', 'N', 'D', 'N']
['P', 'P', 'P', 'P', 'P', 'D', 'D', 'D', 'D', 'D', 'W', 'W', 'W', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Q', 'Q', 'Q', 'Q', 'G', 'G', 'G', 'Q', 'Q', 'Q', 'G', 'G', 'Q', 'R', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'K', 'K', 'K', 'K', 'K', 'K', 'B', 'B', 'B', 'B', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'S', 'S', 'Z', 'Z', 'Z', 'Z', 'Z', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'Z', 'N', 'N', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Q', 'Q', 'Q', 'Q', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'X', 'X', 'X', 'L', 'L', 'L', 'L', 'L', 'L', 'B', 'L', 'A', 'A', 'A', 'A', 'N', 'N', 'N', 'N', 'N', 'N', 'N']
['P', 'P', 'P', 'P', 'P', 'P', 'P', 'D', 'W', 'W', 'W', 'W', 'W', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Q', 'Q', 'G', 'G', 'G', 'G', 'G', 'Q', 'Q', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'K', 'K', 'K', 'K', 'K', 'B', 'B', 'N', 'B', 'B', 'B', 'B', 'B', 'W', 'W', 'W', 'Y', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'S', 'W', 'W', 'S', 'S', 'Z', 'Z', 'Y', 'Z', 'Z', 'W', 'E', 'E', 'E', 'E', 'E', 'Z', 'R', 'R', 'R', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'X', 'X', 'Z', 'Z', 'X', 'U', 'U', 'L', 'L', 'L', 'L', 'L', 'L', 'L', 'Y', 'Y', 'Y', 'A', 'A', 'N', 'N', 'N', 'N', 'N', 'N', 'N']
['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'W', 'W', 'W', 'W', 'W', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'O', 'C', 'Y', 'Q', 'Q', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'K', 'K', 'K', 'K', 'K', 'M', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'W', 'W', 'W', 'Y', 'Y', 'W', 'W', 'W', 'W', 'W', 'S', 'S', 'S', 'S', 'S', 'S', 'Z', 'Z', 'Z', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'J', 'R', 'R', 'R', 'R', 'Z', 'Z', 'Z', 'S', 'Z', 'Z', 'Z', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'R', 'Z', 'Z', 'Z', 'D', 'D', 'U', 'U', 'L', 'L', 'L', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N']
['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'W', 'W', 'W', 'W', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'O', 'C', 'Q', 'Q', 'T', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'K', 'K', 'K', 'K', 'K', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'W', 'Y', 'Y', 'Y', 'S', 'S', 'S', 'S', 'S', 'S', 'Z', 'Z', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'J', 'R', 'R', 'R', 'R', 'R', 'Z', 'R', 'R', 'Q', 'Q', 'Q', 'Q', 'R', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'R', 'R', 'R', 'D', 'D', 'D', 'U', 'U', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N']
['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'W', 'W', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'C', 'C', 'C', 'C', 'C', 'O', 'T', 'T', 'Q', 'O', 'T', 'T', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'K', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'S', 'S', 'S', 'S', 'S', 'S', 'Z', 'A', 'A', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'Q', 'R', 'Q', 'Q', 'R', 'Q', 'Q', 'Q', 'Q', 'R', 'R', 'R', 'R', 'R', 'D', 'D', 'U', 'U', 'U', 'U', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N']
['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'W', 'M', 'M', 'K', 'K', 'K', 'I', 'K', 'W', 'W', 'K', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'O', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'K', 'G', 'G', 'B', 'R', 'B', 'W', 'W', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'A', 'A', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'Q', 'Q', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'D', 'D', 'U', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N']
['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'M', 'P', 'P', 'P', 'M', 'M', 'M', 'M', 'K', 'K', 'I', 'K', 'W', 'W', 'K', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'O', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Y', 'Y', 'Y', 'Y', 'W', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'G', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'Q', 'Q', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'Q', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N']
