start: dial is at 50, ans = 0
line: R393, dial: 93, ans: 5896
line: L60, dial: 33, ans: 5896
line: L7, dial: 26, ans: 5896
line: R74, dial: 0, ans: 5897
line: R604, dial: 4, ans: 5903
line: R96, dial: 0, ans: 5904
line: R81, dial: 81, ans: 5904
line: L81, dial: 0, ans: 5904
line: R66, dial: 66, ans: 5904
line: L49, dial: 17, ans: 5904
line: L284, dial: 33, ans: 5907
line: L37, dial: 96, ans: 5908
line: L19, dial: 77, ans: 5908
line: L41, dial: 36, ans: 5908
line: L17, dial: 19, ans: 5908
line: L19, dial: 0, ans: 5908
line: R44, dial: 44, ans: 5908
line: L14, dial: 30, ans: 5908
line: R70, dial: 0, ans: 5909
line: L262, dial: 38, ans: 5912
line: R35, dial: 73, ans: 5912
line: L210, dial: 63, ans: 5914
line: L96, dial: 67, ans: 5915
line: R33, dial: 0, ans: 5916
line: L23, dial: 77, ans: 5917
line: L77, dial: 0, ans: 5917
line: L69, dial: 31, ans: 5918
line: R469, dial: 0, ans: 5923
line: L17, dial: 83, ans: 5924
line: L67, dial: 16, ans: 5924
line: R580, dial: 96, ans: 5929
line: L7, dial: 89, ans: 5929
line: L71, dial: 18, ans: 5929
line: L818, dial: 0, ans: 5937
line: R42, dial: 42, ans: 5937
line: L24, dial: 18, ans: 5937
line: R21, dial: 39, ans: 5937
line: L39, dial: 0, ans: 5937
line: L102, dial: 98, ans: 5939
line: L17, dial: 81, ans: 5939
line: L21, dial: 60, ans: 5939
line: L60, dial: 0, ans: 5939
line: L7, dial: 93, ans: 5940
line: L93, dial: 0, ans: 5940
line: R891, dial: 91, ans: 5948
line: L91, dial: 0, ans: 5948
line: R55, dial: 55, ans: 5948
line: R228, dial: 83, ans: 5950
line: L83, dial: 0, ans: 5950
line: R11, dial: 11, ans: 5950
line: L31, dial: 80, ans: 5951
line: R72, dial: 52, ans: 5952
line: R915, dial: 67, ans: 5961
line: R33, dial: 0, ans: 5962
line: R41, dial: 41, ans: 5962
line: R1, dial: 42, ans: 5962
line: L24, dial: 18, ans: 5962
line: L89, dial: 29, ans: 5963
line: L29, dial: 0, ans: 5963
line: L28, dial: 72, ans: 5964
line: R62, dial: 34, ans: 5965
line: R63, dial: 97, ans: 5965
line: R3, dial: 0, ans: 5966
line: L72, dial: 28, ans: 5967
line: L573, dial: 55, ans: 5973
line: R22, dial: 77, ans: 5973
line: R67, dial: 44, ans: 5974
line: R48, dial: 92, ans: 5974
line: R10, dial: 2, ans: 5975
line: R63, dial: 65, ans: 5975
line: R65, dial: 30, ans: 5976
line: L361, dial: 69, ans: 5980
line: R31, dial: 0, ans: 5981
line: R40, dial: 40, ans: 5981
line: L540, dial: 0, ans: 5986
line: R476, dial: 76, ans: 5990
line: L39, dial: 37, ans: 5990
line: R68, dial: 5, ans: 5991
line: L14, dial: 91, ans: 5992
line: L30, dial: 61, ans: 5992
line: L29, dial: 32, ans: 5992
line: L322, dial: 10, ans: 5995
line: L40, dial: 70, ans: 5996
line: L515, dial: 55, ans: 6001
line: R6, dial: 61, ans: 6001
line: L680, dial: 81, ans: 6008
line: L281, dial: 0, ans: 6010
line: L53, dial: 47, ans: 6011
line: R419, dial: 66, ans: 6015
line: L66, dial: 0, ans: 6015
line: R64, dial: 64, ans: 6015
line: L34, dial: 30, ans: 6015
line: L30, dial: 0, ans: 6015
line: L1, dial: 99, ans: 6016
line: L44, dial: 55, ans: 6016
line: R45, dial: 0, ans: 6017
line: R51, dial: 51, ans: 6017
line: R49, dial: 0, ans: 6018
line: L54, dial: 46, ans: 6019
line: R54, dial: 0, ans: 6020
line: L845, dial: 55, ans: 6029
line: L81, dial: 74, ans: 6030
line: R91, dial: 65, ans: 6031
line: L63, dial: 2, ans: 6031
line: R96, dial: 98, ans: 6031
line: L98, dial: 0, ans: 6031
line: R46, dial: 46, ans: 6031
line: R54, dial: 0, ans: 6032
line: L99, dial: 1, ans: 6033
line: L1, dial: 0, ans: 6033
line: R776, dial: 76, ans: 6040
line: R51, dial: 27, ans: 6041
line: L45, dial: 82, ans: 6042
line: L70, dial: 12, ans: 6042
line: L905, dial: 7, ans: 6051
line: R16, dial: 23, ans: 6051
line: R22, dial: 45, ans: 6051
line: L715, dial: 30, ans: 6058
line: L30, dial: 0, ans: 6058
line: R98, dial: 98, ans: 6058
line: L12, dial: 86, ans: 6058
line: R14, dial: 0, ans: 6059
line: R96, dial: 96, ans: 6059
line: L96, dial: 0, ans: 6059
line: L15, dial: 85, ans: 6060
line: L760, dial: 25, ans: 6067
line: R69, dial: 94, ans: 6067
line: L78, dial: 16, ans: 6067
line: R84, dial: 0, ans: 6068
line: L37, dial: 63, ans: 6069
line: R66, dial: 29, ans: 6070
line: L91, dial: 38, ans: 6071
line: R78, dial: 16, ans: 6072
line: L945, dial: 71, ans: 6082
line: R48, dial: 19, ans: 6083
line: L73, dial: 46, ans: 6084
line: R82, dial: 28, ans: 6085
line: R72, dial: 0, ans: 6086
line: R49, dial: 49, ans: 6086
line: R3, dial: 52, ans: 6086
line: R23, dial: 75, ans: 6086
line: R25, dial: 0, ans: 6087
line: R27, dial: 27, ans: 6087
line: L27, dial: 0, ans: 6087
line: L38, dial: 62, ans: 6088
line: R38, dial: 0, ans: 6089
line: L69, dial: 31, ans: 6090
line: R69, dial: 0, ans: 6091
line: R90, dial: 90, ans: 6091
line: L56, dial: 34, ans: 6091
line: L40, dial: 94, ans: 6092
line: R6, dial: 0, ans: 6093
line: L13, dial: 87, ans: 6094
line: L910, dial: 77, ans: 6103
line: L77, dial: 0, ans: 6103
line: L93, dial: 7, ans: 6104
line: L7, dial: 0, ans: 6104
line: R56, dial: 56, ans: 6104
line: L96, dial: 60, ans: 6105
line: L11, dial: 49, ans: 6105
line: L21, dial: 28, ans: 6105
line: R70, dial: 98, ans: 6105
line: L98, dial: 0, ans: 6105
line: R37, dial: 37, ans: 6105
line: L78, dial: 59, ans: 6106
line: L950, dial: 9, ans: 6115
line: L9, dial: 0, ans: 6115
line: L56, dial: 44, ans: 6116
line: L597, dial: 47, ans: 6122
line: R84, dial: 31, ans: 6123
line: L6, dial: 25, ans: 6123
line: R201, dial: 26, ans: 6125
line: R734, dial: 60, ans: 6132
line: L451, dial: 9, ans: 6136
line: L90, dial: 19, ans: 6137
line: R81, dial: 0, ans: 6138
line: L38, dial: 62, ans: 6139
line: R38, dial: 0, ans: 6140
line: R24, dial: 24, ans: 6140
line: R76, dial: 0, ans: 6141
line: R28, dial: 28, ans: 6141
line: R79, dial: 7, ans: 6142
line: L69, dial: 38, ans: 6143
line: R62, dial: 0, ans: 6144
line: L64, dial: 36, ans: 6145
line: R29, dial: 65, ans: 6145
line: L27, dial: 38, ans: 6145
line: R534, dial: 72, ans: 6150
line: R28, dial: 0, ans: 6151
line: R78, dial: 78, ans: 6151
line: R70, dial: 48, ans: 6152
line: R60, dial: 8, ans: 6153
line: L31, dial: 77, ans: 6154
line: R223, dial: 0, ans: 6157
line: R56, dial: 56, ans: 6157
line: R30, dial: 86, ans: 6157
line: L70, dial: 16, ans: 6157
line: R84, dial: 0, ans: 6158
line: R26, dial: 26, ans: 6158
line: L643, dial: 83, ans: 6165
line: L78, dial: 5, ans: 6165
line: L5, dial: 0, ans: 6165
line: R936, dial: 36, ans: 6174
line: R64, dial: 0, ans: 6175
line: R91, dial: 91, ans: 6175
line: L66, dial: 25, ans: 6175
line: R163, dial: 88, ans: 6176
line: R612, dial: 0, ans: 6183
line: L95, dial: 5, ans: 6184
line: R95, dial: 0, ans: 6185
line: R569, dial: 69, ans: 6190
line: L34, dial: 35, ans: 6190
line: R665, dial: 0, ans: 6197
line: R13, dial: 13, ans: 6197
line: R20, dial: 33, ans: 6197
line: R32, dial: 65, ans: 6197
line: R87, dial: 52, ans: 6198
line: R3, dial: 55, ans: 6198
line: L71, dial: 84, ans: 6199
line: R16, dial: 0, ans: 6200
line: R39, dial: 39, ans: 6200
line: R83, dial: 22, ans: 6201
line: R93, dial: 15, ans: 6202
line: R80, dial: 95, ans: 6202
line: L60, dial: 35, ans: 6202
line: L235, dial: 0, ans: 6204
line: L58, dial: 42, ans: 6205
line: R38, dial: 80, ans: 6205
line: R17, dial: 97, ans: 6205
line: L283, dial: 14, ans: 6207
line: L17, dial: 97, ans: 6208
line: L68, dial: 29, ans: 6208
line: L29, dial: 0, ans: 6208
line: L32, dial: 68, ans: 6209
line: R32, dial: 0, ans: 6210
line: R67, dial: 67, ans: 6210
line: R4, dial: 71, ans: 6210
line: R295, dial: 66, ans: 6213
line: L66, dial: 0, ans: 6213
line: R185, dial: 85, ans: 6214
line: R815, dial: 0, ans: 6223
line: L10, dial: 90, ans: 6224
line: L34, dial: 56, ans: 6224
line: R40, dial: 96, ans: 6224
line: L327, dial: 69, ans: 6227
line: L269, dial: 0, ans: 6229
line: L3, dial: 97, ans: 6230
line: L228, dial: 69, ans: 6232
line: R847, dial: 16, ans: 6241
line: R94, dial: 10, ans: 6242
line: L210, dial: 0, ans: 6244
line: L8, dial: 92, ans: 6245
line: R8, dial: 0, ans: 6246
line: R1, dial: 1, ans: 6246
line: R90, dial: 91, ans: 6246
line: L91, dial: 0, ans: 6246
line: R55, dial: 55, ans: 6246
line: R86, dial: 41, ans: 6247
line: L41, dial: 0, ans: 6247
line: R28, dial: 28, ans: 6247
line: R66, dial: 94, ans: 6247
line: L18, dial: 76, ans: 6247
line: L976, dial: 0, ans: 6256
line: R3, dial: 3, ans: 6256
line: L403, dial: 0, ans: 6260
line: L68, dial: 32, ans: 6261
line: R67, dial: 99, ans: 6261
line: L21, dial: 78, ans: 6261
line: R22, dial: 0, ans: 6262
line: L37, dial: 63, ans: 6263
line: L63, dial: 0, ans: 6263
line: R83, dial: 83, ans: 6263
line: R17, dial: 0, ans: 6264
line: R27, dial: 27, ans: 6264
line: L5, dial: 22, ans: 6264
line: L68, dial: 54, ans: 6265
line: R23, dial: 77, ans: 6265
line: L27, dial: 50, ans: 6265
line: L87, dial: 63, ans: 6266
line: R37, dial: 0, ans: 6267
line: R84, dial: 84, ans: 6267
line: L41, dial: 43, ans: 6267
line: R21, dial: 64, ans: 6267
line: L64, dial: 0, ans: 6267
line: R82, dial: 82, ans: 6267
line: L93, dial: 89, ans: 6268
line: R24, dial: 13, ans: 6269
line: R7, dial: 20, ans: 6269
line: L20, dial: 0, ans: 6269
line: R5, dial: 5, ans: 6269
line: R95, dial: 0, ans: 6270
line: L75, dial: 25, ans: 6271
line: R44, dial: 69, ans: 6271
line: R41, dial: 10, ans: 6272
line: L10, dial: 0, ans: 6272
line: R66, dial: 66, ans: 6272
line: R949, dial: 15, ans: 6282
line: L77, dial: 38, ans: 6283
line: L30, dial: 8, ans: 6283
line: L218, dial: 90, ans: 6286
line: L38, dial: 52, ans: 6286
line: R27, dial: 79, ans: 6286
line: L433, dial: 46, ans: 6290
line: L915, dial: 31, ans: 6299
line: L366, dial: 65, ans: 6303
line: R254, dial: 19, ans: 6306
line: R726, dial: 45, ans: 6313
line: R86, dial: 31, ans: 6314
line: R69, dial: 0, ans: 6315
line: L633, dial: 67, ans: 6322
line: L64, dial: 3, ans: 6322
line: R57, dial: 60, ans: 6322
line: R96, dial: 56, ans: 6323
line: R86, dial: 42, ans: 6324
line: R99, dial: 41, ans: 6325
line: R59, dial: 0, ans: 6326
line: R46, dial: 46, ans: 6326
line: L24, dial: 22, ans: 6326
line: R78, dial: 0, ans: 6327
line: L22, dial: 78, ans: 6328
line: R50, dial: 28, ans: 6329
line: R47, dial: 75, ans: 6329
line: R738, dial: 13, ans: 6337
line: L613, dial: 0, ans: 6343
line: L82, dial: 18, ans: 6344
line: R7, dial: 25, ans: 6344
line: R75, dial: 0, ans: 6345
line: R70, dial: 70, ans: 6345
line: R47, dial: 17, ans: 6346
line: R46, dial: 63, ans: 6346
line: R37, dial: 0, ans: 6347
line: R15, dial: 15, ans: 6347
line: L44, dial: 71, ans: 6348
line: R991, dial: 62, ans: 6358
line: R59, dial: 21, ans: 6359
line: L21, dial: 0, ans: 6359
line: R64, dial: 64, ans: 6359
line: R36, dial: 0, ans: 6360
line: L97, dial: 3, ans: 6361
line: L38, dial: 65, ans: 6362
line: R35, dial: 0, ans: 6363
line: L4, dial: 96, ans: 6364
line: R92, dial: 88, ans: 6365
line: L27, dial: 61, ans: 6365
line: L29, dial: 32, ans: 6365
line: L28, dial: 4, ans: 6365
line: L83, dial: 21, ans: 6366
line: R87, dial: 8, ans: 6367
line: L280, dial: 28, ans: 6370
line: L28, dial: 0, ans: 6370
line: L49, dial: 51, ans: 6371
line: L401, dial: 50, ans: 6375
line: L50, dial: 0, ans: 6375
line: R164, dial: 64, ans: 6376
line: R24, dial: 88, ans: 6376
line: R12, dial: 0, ans: 6377
line: L87, dial: 13, ans: 6378
line: R58, dial: 71, ans: 6378
line: R41, dial: 12, ans: 6379
line: R62, dial: 74, ans: 6379
line: R68, dial: 42, ans: 6380
line: L89, dial: 53, ans: 6381
line: R58, dial: 11, ans: 6382
line: L52, dial: 59, ans: 6383
line: L59, dial: 0, ans: 6383
line: R12, dial: 12, ans: 6383
line: L19, dial: 93, ans: 6384
line: R7, dial: 0, ans: 6385
line: L57, dial: 43, ans: 6386
line: L945, dial: 98, ans: 6396
line: L298, dial: 0, ans: 6398
line: R84, dial: 84, ans: 6398
line: L88, dial: 96, ans: 6399
line: R4, dial: 0, ans: 6400
line: L17, dial: 83, ans: 6401
line: R28, dial: 11, ans: 6402
line: L92, dial: 19, ans: 6403
line: L274, dial: 45, ans: 6406
line: L45, dial: 0, ans: 6406
line: R17, dial: 17, ans: 6406
line: R6, dial: 23, ans: 6406
line: R41, dial: 64, ans: 6406
line: R36, dial: 0, ans: 6407
line: R27, dial: 27, ans: 6407
line: R498, dial: 25, ans: 6412
line: L225, dial: 0, ans: 6414
line: R30, dial: 30, ans: 6414
line: R57, dial: 87, ans: 6414
line: R13, dial: 0, ans: 6415
line: R95, dial: 95, ans: 6415
line: L62, dial: 33, ans: 6415
line: L220, dial: 13, ans: 6417
line: R87, dial: 0, ans: 6418
line: R71, dial: 71, ans: 6418
line: R45, dial: 16, ans: 6419
line: L16, dial: 0, ans: 6419
line: R8, dial: 8, ans: 6419
line: R92, dial: 0, ans: 6420
line: L91, dial: 9, ans: 6421
line: L33, dial: 76, ans: 6422
line: L176, dial: 0, ans: 6423
line: R24, dial: 24, ans: 6423
line: R76, dial: 0, ans: 6424
line: L145, dial: 55, ans: 6426
line: R45, dial: 0, ans: 6427
line: R72, dial: 72, ans: 6427
line: R668, dial: 40, ans: 6434
line: L770, dial: 70, ans: 6442
line: R88, dial: 58, ans: 6443
line: R99, dial: 57, ans: 6444
line: L81, dial: 76, ans: 6445
line: L18, dial: 58, ans: 6445
line: R185, dial: 43, ans: 6447
line: L967, dial: 76, ans: 6457
line: L76, dial: 0, ans: 6457
line: R85, dial: 85, ans: 6457
line: R271, dial: 56, ans: 6460
line: R74, dial: 30, ans: 6461
line: L279, dial: 51, ans: 6464
line: L951, dial: 0, ans: 6473
line: R17, dial: 17, ans: 6473
line: L17, dial: 0, ans: 6473
line: L12, dial: 88, ans: 6474
line: L73, dial: 15, ans: 6474
line: L315, dial: 0, ans: 6477
line: R74, dial: 74, ans: 6477
line: L74, dial: 0, ans: 6477
line: R40, dial: 40, ans: 6477
line: L40, dial: 0, ans: 6477
line: L9, dial: 91, ans: 6478
line: L46, dial: 45, ans: 6478
line: R55, dial: 0, ans: 6479
line: L86, dial: 14, ans: 6480
line: L998, dial: 16, ans: 6490
line: L16, dial: 0, ans: 6490
line: L65, dial: 35, ans: 6491
line: R18, dial: 53, ans: 6491
line: R773, dial: 26, ans: 6499
line: L12, dial: 14, ans: 6499
line: R49, dial: 63, ans: 6499
line: R9, dial: 72, ans: 6499
line: R28, dial: 0, ans: 6500
line: L715, dial: 85, ans: 6508
line: L85, dial: 0, ans: 6508
line: R890, dial: 90, ans: 6516
line: R944, dial: 34, ans: 6526
line: R66, dial: 0, ans: 6527
line: L47, dial: 53, ans: 6528
line: L91, dial: 62, ans: 6529
line: L62, dial: 0, ans: 6529
line: R62, dial: 62, ans: 6529
line: R38, dial: 0, ans: 6530
line: R690, dial: 90, ans: 6536
line: R392, dial: 82, ans: 6540
line: R18, dial: 0, ans: 6541
line: R71, dial: 71, ans: 6541
line: L871, dial: 0, ans: 6549
line: R75, dial: 75, ans: 6549
line: R325, dial: 0, ans: 6553
line: R95, dial: 95, ans: 6553
line: R249, dial: 44, ans: 6556
line: R183, dial: 27, ans: 6558
line: L27, dial: 0, ans: 6558
line: L52, dial: 48, ans: 6559
line: R3, dial: 51, ans: 6559
line: L51, dial: 0, ans: 6559
line: L21, dial: 79, ans: 6560
line: R84, dial: 63, ans: 6561
line: R37, dial: 0, ans: 6562
line: R21, dial: 21, ans: 6562
line: R46, dial: 67, ans: 6562
line: R218, dial: 85, ans: 6564
line: R321, dial: 6, ans: 6568
line: L28, dial: 78, ans: 6569
line: L53, dial: 25, ans: 6569
line: R70, dial: 95, ans: 6569
line: L14, dial: 81, ans: 6569
line: R6, dial: 87, ans: 6569
line: R20, dial: 7, ans: 6570
line: L3, dial: 4, ans: 6570
line: L46, dial: 58, ans: 6571
line: L84, dial: 74, ans: 6572
line: R78, dial: 52, ans: 6573
line: R15, dial: 67, ans: 6573
line: L56, dial: 11, ans: 6573
line: R89, dial: 0, ans: 6574
line: L14, dial: 86, ans: 6575
line: L11, dial: 75, ans: 6575
line: R42, dial: 17, ans: 6576
line: L17, dial: 0, ans: 6576
line: R5, dial: 5, ans: 6576
line: R95, dial: 0, ans: 6577
line: R31, dial: 31, ans: 6577
line: R14, dial: 45, ans: 6577
line: L1, dial: 44, ans: 6577
line: R39, dial: 83, ans: 6577
line: R61, dial: 44, ans: 6578
line: L62, dial: 82, ans: 6579
line: R56, dial: 38, ans: 6580
line: L38, dial: 0, ans: 6580
line: L75, dial: 25, ans: 6581
line: L25, dial: 0, ans: 6581
line: L84, dial: 16, ans: 6582
line: R12, dial: 28, ans: 6582
line: L66, dial: 62, ans: 6583
line: L20, dial: 42, ans: 6583
line: R58, dial: 0, ans: 6584
line: L27, dial: 73, ans: 6585
line: R65, dial: 38, ans: 6586
line: L48, dial: 90, ans: 6587
line: L88, dial: 2, ans: 6587
line: L98, dial: 4, ans: 6588
line: R8, dial: 12, ans: 6588
line: L12, dial: 0, ans: 6588
line: R99, dial: 99, ans: 6588
line: R40, dial: 39, ans: 6589
line: L65, dial: 74, ans: 6590
line: R96, dial: 70, ans: 6591
line: R86, dial: 56, ans: 6592
line: L56, dial: 0, ans: 6592
line: R41, dial: 41, ans: 6592
line: L41, dial: 0, ans: 6592
line: L67, dial: 33, ans: 6593
line: L71, dial: 62, ans: 6594
line: L4, dial: 58, ans: 6594
line: R3, dial: 61, ans: 6594
line: R9, dial: 70, ans: 6594
line: R5, dial: 75, ans: 6594
line: R48, dial: 23, ans: 6595
line: R39, dial: 62, ans: 6595
line: L47, dial: 15, ans: 6595
line: L11, dial: 4, ans: 6595
line: R5, dial: 9, ans: 6595
line: L14, dial: 95, ans: 6596
line: L11, dial: 84, ans: 6596
line: L5, dial: 79, ans: 6596
line: L24, dial: 55, ans: 6596
line: R17, dial: 72, ans: 6596
line: L9, dial: 63, ans: 6596
line: R17, dial: 80, ans: 6596
line: R26, dial: 6, ans: 6597
line: R10, dial: 16, ans: 6597
line: R16, dial: 32, ans: 6597
line: R47, dial: 79, ans: 6597
line: R4, dial: 83, ans: 6597
line: R18, dial: 1, ans: 6598
line: L21, dial: 80, ans: 6599
line: L22, dial: 58, ans: 6599
line: R24, dial: 82, ans: 6599
line: L33, dial: 49, ans: 6599
line: L30, dial: 19, ans: 6599
line: L2, dial: 17, ans: 6599
line: L1, dial: 16, ans: 6599
line: L49, dial: 67, ans: 6600
line: L5, dial: 62, ans: 6600
line: L29, dial: 33, ans: 6600
line: R47, dial: 80, ans: 6600
line: L8, dial: 72, ans: 6600
line: L26, dial: 46, ans: 6600
line: R8, dial: 54, ans: 6600
line: R23, dial: 77, ans: 6600
line: R23, dial: 0, ans: 6601
line: L34, dial: 66, ans: 6602
line: R50, dial: 16, ans: 6603
line: R40, dial: 56, ans: 6603
line: R7, dial: 63, ans: 6603
line: R30, dial: 93, ans: 6603
line: L37, dial: 56, ans: 6603
line: L43, dial: 13, ans: 6603
line: R21, dial: 34, ans: 6603
line: R31, dial: 65, ans: 6603
line: L24, dial: 41, ans: 6603
line: R24, dial: 65, ans: 6603
line: L43, dial: 22, ans: 6603
line: R47, dial: 69, ans: 6603
6603
